,batter,season,home_key_batter_1_count,home_key_batter_2_count,away_key_batter_1_count,away_key_batter_2_count,overall_key_count,home_key_count,away_key_count
635,Aditya Tare ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
636,Adrian Barath ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
641,Ajinkya Rahane ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
643,Ajinkya Rahane ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
647,Akshath Reddy ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
649,Albie Morkel ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
652,Ambati Rayudu ,2011,0.0,1.0,0.0,0.0,1.0,1.0,0.0
662,Amit Mishra ,2011,0.0,1.0,0.0,0.0,1.0,1.0,0.0
663,Amit Mishra ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
667,Andre Russell ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
669,Andrew McDonald ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
673,Angelo Mathews ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
676,Ashley Noffke ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
680,Avesh Khan ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
683,Axar Patel ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
687,Ben Rohrer ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
688,Ben Stokes ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
689,Ben Stokes ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
690,Bhuvneshwar Kumar ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
693,Brad Hodge ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
700,Cheteshwar Pujara ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
702,Cheteshwar Pujara ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
705,Chris Gayle ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
708,Chris Gayle ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
710,Chris Gayle ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
711,Chris Morris ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
713,Chris Morris ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
714,Chris Morris ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
715,Chris Woakes ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
719,Dale Steyn ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
720,Daniel Vettori ,2009,0.0,1.0,0.0,0.0,1.0,1.0,0.0
721,Daniel Vettori ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
730,David Miller ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
743,David Warner ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
744,David Wiese ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
746,Debabrata Das ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
747,Deepak Chahar ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
748,Deepak Hooda ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
755,Dhruv Jurel ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
756,Dinesh Karthik ,2009,0.0,1.0,0.0,0.0,1.0,1.0,0.0
763,Dinesh Karthik ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
765,Dwaraka Ravi Teja ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
766,Dwaraka Ravi Teja ,2011,0.0,1.0,0.0,0.0,1.0,1.0,0.0
768,Dwayne Bravo ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
772,Dwayne Smith ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
777,Evin Lewis ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
794,Glenn Maxwell ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
795,Glenn Maxwell ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
797,Glenn Maxwell ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
803,Gurkeerat Singh Mann ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
804,Hanuma Vihari ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
805,Harbhajan Singh ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
806,Hardik Pandya ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
811,Hashim Amla ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
813,Herschelle Gibbs ,2009,0.0,1.0,0.0,0.0,1.0,1.0,0.0
820,Ishan Kishan ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
821,Ishan Kishan ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
822,Ishan Kishan ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
824,Ishan Kishan ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
826,Jacob Oram ,2009,0.0,1.0,0.0,0.0,1.0,1.0,0.0
829,Jagadeesha Suchith ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
831,James Hopes ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
833,Jason Roy ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
834,Jasprit Bumrah ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
840,Joe Root ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
844,Jonny Bairstow ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
845,Jos Buttler ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
847,Jos Buttler ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
856,Kane Richardson ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
863,Karn Sharma ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
864,Karun Nair ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
869,Kedar Jadhav ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
873,Kieron Pollard ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
876,Kieron Pollard ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
881,Kieron Pollard ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
882,Kieron Pollard ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
887,Krunal Pandya ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
888,Krunal Pandya ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
897,Lockie Ferguson ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
899,Luke Pomersbach ,2011,0.0,1.0,0.0,0.0,1.0,1.0,0.0
912,MS Dhoni ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
922,Mandeep Singh ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
929,Manish Pandey ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
932,Manoj Tiwary ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
937,Manvinder  Bisla ,2011,0.0,1.0,0.0,0.0,1.0,1.0,0.0
945,Martin Guptill ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
947,Matthew Hayden ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
948,Mayank Agarwal ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
952,Mayank Agarwal ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
953,Mayank Agarwal ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
959,Misbah-ul-Haq ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
960,Mitchell Santner ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
964,Moeen Ali ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
967,Mohnish  Mishra ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
971,Morne van Wyk ,2009,0.0,1.0,0.0,0.0,1.0,1.0,0.0
972,Murali Kartik ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
976,Murali Vijay ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
979,Naman Ojha ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
981,Naman Ojha ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
982,Naman Ojha ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
983,Naman Ojha ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
984,Narayan Jagadeesan ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
985,Narayan Jagadeesan ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
991,Nitish Rana ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
992,Nitish Rana ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1001,Paul Collingwood ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1003,Pawan Negi ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1009,Prithvi Shaw ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1013,Quinton de Kock ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1019,Rahmanullah Gurbaz ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1025,Rahul Tewatia ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1027,Rahul Tewatia ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1029,Rahul Tripathi ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1031,Rajagopal Sathish ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1032,Rajat Bhatia ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1033,Rajat Bhatia ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1035,Rashid Khan ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1052,Rishi Dhawan ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1053,Riyan Parag ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1056,Robin Uthappa ,2009,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1059,Robin Uthappa ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1064,Robin Uthappa ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1068,Rohit Sharma ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1079,Romario Shepherd ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1081,Ross Taylor ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1087,S Badrinath ,2009,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1089,S Badrinath ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1090,S Badrinath ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1091,Sachin Baby ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1093,Sachin Tendulkar ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1099,Sam Billings ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1106,Sanju Samson ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1108,Sanju Samson ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1122,Shane Watson ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1126,Shaun Marsh ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1127,Shaun Marsh ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1128,Shaun Marsh ,2017,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1131,Shikhar Dhawan ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1134,Shikhar Dhawan ,2013,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1139,Shikhar Dhawan ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1141,Shikhar Dhawan ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1144,Shimron Hetmyer ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1151,Shreyas Iyer ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1153,Shreyas Iyer ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1156,Shubman Gill ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1158,Shubman Gill ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1170,Steven Smith ,2021,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1173,Stuart Binny ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1188,Suryakumar Yadav ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1189,Suryakumar Yadav ,2015,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1190,Suryakumar Yadav ,2018,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1202,Tim Southee ,2016,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1203,Travis Birt ,2011,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1204,Trent Boult ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1205,Umar Gul ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1208,VVS Laxman ,2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1209,VVS Laxman ,2011,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1211,Venkatesh Iyer ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1217,Vijay Shankar ,2023,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1218,Vinay Kumar ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1230,Virat Kohli ,2019,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1236,Virender Sehwag ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1238,Wanindu Hasaranga ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1239,Washington Sundar ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1240,Washington Sundar ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1241,Wasim Jaffer ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1242,Wriddhiman Saha ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1245,Wriddhiman Saha ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1247,Wriddhiman Saha ,2022,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1249,Yashasvi Jaiswal ,2020,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1253,Yogesh Takawale ,2008,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1256,Yusuf Pathan ,2012,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1264,Yuvraj Singh ,2014,0.0,1.0,0.0,0.0,1.0,1.0,0.0
